learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
76000.0,3.549416423,3.48314992848788E-7,76000.0,90.10000000000001,80.2,88.1294964028777,80.16032064128257,76000.0,621936.0,10.0,66712.2,3786.0714256336996,51586.4,2820.2720247049456,54.4,3.0265491900843107,27.7,1.5132745950421553,27.7,1.5132745950421553,6.3,0.21343747458109494,0.0,0.0,0.0,0.0,1.0,0.0
77000.0,3.611493275,3.583627349962337E-7,77000.0,88.3,76.60280766308043,85.5911330049261,76.12244897959184,77000.0,625664.0,10.0,67721.59999999999,3792.1577973496824,51937.600000000006,2795.790562812442,54.8,3.0029615012147217,27.9,1.5014807506073609,27.9,1.5014807506073609,6.3,0.21343747458109494,0.0,0.0,0.0,0.0,1.0,0.0
78000.0,3.676002258,3.689073430046047E-7,78000.0,88.7,77.40307318204725,86.35265700483092,76.60455486542443,78000.0,631848.0,10.0,68727.1,3788.5582876456965,52547.200000000004,2722.448884531882,55.80000000000001,3.0140412147886178,28.400000000000006,1.5070206073943089,28.400000000000006,1.5070206073943089,6.3,0.21343747458109494,0.0,0.0,0.0,0.0,1.0,0.0
79000.0,3.742895683,3.8007194151448097E-7,79000.0,88.1,76.2,85.08771929824562,76.2,79000.0,645152.0,10.0,69717.8,3788.4628803190817,53861.6,2834.462971671667,57.0,3.098386676965933,29.0,1.5491933384829666,29.0,1.5491933384829666,6.3,0.21343747458109494,0.0,0.0,0.0,0.0,1.0,0.0
80000.0,3.810285212,3.914521156254019E-7,80000.0,87.2,74.40071677993015,83.91959798994975,74.29718875502009,80000.0,652768.0,10.0,70730.1,3793.809763431887,54614.4,2768.4001765961825,57.6,2.9672284112357183,29.3,1.4836142056178592,29.3,1.4836142056178592,6.4,0.22110831935702666,0.0,0.0,0.0,0.0,1.0,0.0
81000.0,3.871214145,4.0194215438320834E-7,81000.0,87.9,75.7980638451076,84.72222222222221,74.63312368972747,81000.0,665512.0,10.0,71731.4,3787.7384228586843,55871.2,3026.762160020726,59.199999999999996,3.2991581417756324,30.099999999999998,1.6495790708878162,30.099999999999998,1.6495790708878162,6.500000000000001,0.22360679774997896,0.0,0.0,0.0,0.0,1.0,0.0
82000.0,3.938620722,4.1366155406149945E-7,82000.0,87.6,75.20079357460561,84.53865336658353,74.79674796747967,82000.0,672056.0,10.0,72725.1,3790.4136081846154,56516.8,3184.794362103916,60.2,3.567756842735907,30.6,1.7838784213679535,30.6,1.7838784213679535,6.6000000000000005,0.22110831935702663,0.0,0.0,0.0,0.0,1.0,0.0
83000.0,4.012323843,4.2665079128050156E-7,83000.0,89.5,78.99983199865599,87.31884057971014,78.30578512396694,83000.0,681240.0,10.0,73727.90000000001,3792.27102714631,57424.8,3153.595636729605,60.8,3.4312291286554055,30.9,1.7156145643277028,30.9,1.7156145643277028,6.6000000000000005,0.22110831935702663,0.0,0.0,0.0,0.0,1.0,0.0
84000.0,4.081830468,4.390609875396537E-7,84000.0,89.0,78.00026399683205,86.51960784313725,77.59674134419552,84000.0,690168.0,10.0,74723.6,3790.0151398114494,58306.40000000001,3123.045362747358,61.6,3.3473040561688507,31.3,1.6736520280844254,31.3,1.6736520280844254,6.7,0.21343747458109497,0.0,0.0,0.0,0.0,1.0,0.0
85000.0,4.130300358,4.4778525799705557E-7,85000.0,89.60000000000001,79.20199660832562,87.34793187347931,78.33333333333333,85000.0,695760.0,10.0,75716.4,3793.0229726579705,58858.4,3131.197694883612,62.2,3.349295116554792,31.599999999999994,1.6746475582773956,31.599999999999994,1.6746475582773956,6.800000000000001,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
86000.0,4.176472433,4.562300998572282E-7,86000.0,88.5,76.9983438807594,85.94132029339853,76.6260162601626,86000.0,706992.0,10.0,76699.8,3794.0514428656757,59967.2,3035.897219750512,63.400000000000006,3.263263533472111,32.2,1.6316317667360556,32.2,1.6316317667360556,6.800000000000001,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
87000.0,4.22241603,4.646604426755633E-7,87000.0,89.0,77.99903195740613,86.38613861386138,77.8672032193159,87000.0,709288.0,10.0,77705.5,3788.6982468330143,60194.399999999994,3005.918440528803,63.6,3.2255921075741187,32.300000000000004,1.6127960537870591,32.300000000000004,1.6127960537870591,6.800000000000001,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
88000.0,4.268709396,4.7326907430347065E-7,88000.0,90.9,81.79970879534073,89.16666666666667,81.80000000000001,88000.0,718816.0,10.0,78701.6,3783.0830848220435,61133.59999999999,2789.8357864855693,65.0,2.812669747963865,33.0,1.4063348739819326,33.0,1.4063348739819326,6.800000000000001,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
89000.0,4.31760158,4.824973782922453E-7,89000.0,88.7,77.40451909618076,86.08374384236454,76.93877551020408,89000.0,729600.0,10.0,79722.5,3781.5634810367937,62199.200000000004,2728.44921684258,65.80000000000001,2.90898989723619,33.400000000000006,1.454494948618095,33.400000000000006,1.454494948618095,6.9,0.2768874620972692,0.0,0.0,0.0,0.0,1.0,0.0
90000.0,4.364008175,4.913338471249678E-7,90000.0,88.8,77.59713243295143,86.27450980392156,77.90927021696253,90000.0,736040.0,10.0,80733.2,3784.3548013131935,62835.2,2917.939534823998,66.6,3.1524241113431706,33.8,1.5762120556715853,33.8,1.5762120556715853,6.9,0.2768874620972692,0.0,0.0,0.0,0.0,1.0,0.0
91000.0,4.410460432,5.002693802306015E-7,91000.0,88.6,77.20072957665354,85.96059113300491,77.24550898203593,91000.0,743560.0,10.0,81724.5,3780.909112457831,63578.399999999994,2920.2666666666664,67.19999999999999,3.1333333333333337,34.099999999999994,1.5666666666666669,34.099999999999994,1.5666666666666669,7.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
92000.0,4.461929775,5.102479710621987E-7,92000.0,88.6,77.19781098985503,85.89108910891088,77.6031434184676,92000.0,749416.0,10.0,82722.3,3782.4679041011773,64154.4,3057.8098305813587,68.4,3.4,34.7,1.7,34.7,1.7,7.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
93000.0,4.525556677,5.22760188388156E-7,93000.0,87.9,75.79941918606046,85.06172839506173,75.8,93000.0,760144.0,10.0,83730.90000000001,3782.405018121555,65215.200000000004,2909.0376751694976,69.0,3.112698007981001,35.0,1.5563490039905006,35.0,1.5563490039905006,7.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
94000.0,4.573283522,5.322552050501771E-7,94000.0,89.5,79.00453502043558,87.22627737226277,78.39506172839506,94000.0,769016.0,10.0,84713.19999999998,3777.815702816171,66089.59999999999,2789.987635177698,70.20000000000002,3.043389922803554,35.60000000000001,1.521694961401777,35.60000000000001,1.521694961401777,7.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
95000.0,4.644812757,5.466234106724916E-7,95000.0,88.5,76.99815985278823,85.73200992555832,76.72064777327935,95000.0,776464.0,10.0,85717.7,3779.5555383904302,66825.6,2839.574252907956,70.80000000000001,3.0470386352070506,35.900000000000006,1.5235193176035253,35.900000000000006,1.5235193176035253,7.1,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
96000.0,4.711320625,5.602179254311696E-7,96000.0,88.8,77.5996415942655,86.40776699029125,77.82178217821783,96000.0,790120.0,10.0,86709.59999999999,3779.007601062597,68173.6,2723.3858795420256,72.4,2.9672284112357183,36.7,1.4836142056178592,36.7,1.4836142056178592,7.1,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
97000.0,4.789379641,5.76287926462479E-7,97000.0,89.3,78.59982879863038,86.79012345679013,78.20773930753563,97000.0,795784.0,10.0,87696.9,3775.967156313141,68732.8,2828.3844340306123,73.0,2.996294007232564,37.0,1.498147003616282,37.0,1.498147003616282,7.1,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
98000.0,4.866340315,5.923535272728652E-7,98000.0,90.8,81.60022079735043,89.12529550827423,82.1011673151751,98000.0,806920.0,10.0,88701.20000000001,3773.856199933668,69832.0,3018.845931072925,74.2,3.213858878185053,37.6,1.6069294390925264,37.6,1.6069294390925264,7.199999999999999,0.29059326290271154,0.0,0.0,0.0,0.0,1.0,0.0
99000.0,4.958453418,6.11800108483442E-7,99000.0,88.4,76.79925757624244,85.46365914786966,76.27811860940696,99000.0,816064.0,10.0,89701.0,3774.161546327579,70735.20000000001,3012.060250245853,74.99999999999999,3.252349578040124,37.99999999999999,1.626174789020062,37.99999999999999,1.626174789020062,7.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,5.046127308,6.305631669284238E-7,100000.0,88.4,76.80027839665924,85.57213930348257,76.70682730923694,100000.0,827248.0,10.0,90681.9,3769.463765135123,71839.19999999998,2783.7607687762566,76.19999999999999,2.9694743268426773,38.599999999999994,1.4847371634213387,38.599999999999994,1.4847371634213387,7.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
