learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
75000.0,5.538149051,1.5716443762483839E-6,75000.0,94.89999999999999,89.8,94.89999999999999,89.8,75000.0,2118088.0,10.0,50733.6,3213.47425762903,201090.40000000002,17338.133696309735,69.6,5.00932463844512,46.9,3.9056938492980273,46.9,3.9056938492980273,5.8,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
76000.0,5.645893732,1.6316647666745093E-6,76000.0,94.39999999999999,88.79999999999998,94.39999999999999,88.79999999999998,76000.0,2153304.0,10.0,51721.299999999996,3215.9788489146913,204596.0,16464.20067904907,70.39999999999999,4.964764736509565,47.3,3.8874441760907925,47.3,3.8874441760907925,5.8,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
77000.0,5.757566738,1.6950168210209863E-6,77000.0,95.8,91.6,95.8,91.6,77000.0,2192880.0,10.0,52730.7,3214.5622306069054,208527.19999999998,16486.041242214575,72.49999999999999,5.112620550059322,48.800000000000004,4.0381513922420815,48.800000000000004,4.0381513922420815,5.8,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
78000.0,5.867259811,1.7590618314122572E-6,78000.0,94.5,88.99999999999999,94.5,88.99999999999999,78000.0,2256880.0,10.0,53736.2,3214.6039458833634,214909.6,17238.9370149219,73.49999999999999,5.283622494715786,49.6,4.185158964191868,49.6,4.185158964191868,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
79000.0,5.985353827,1.8294225100000118E-6,79000.0,94.0,87.99999999999999,94.0,87.99999999999999,79000.0,2303056.0,10.0,54726.9,3214.20275392411,219515.99999999997,17827.564425162887,75.6,5.485739087245522,51.1,4.329357150124407,51.1,4.329357150124407,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
80000.0,6.105274154,1.9036090683272376E-6,80000.0,96.0,92.0,96.0,92.0,80000.0,2391304.0,10.0,55739.2,3211.2459845569806,228342.4,19437.008340448556,78.2,6.158643429269865,53.3,5.083852432511742,53.3,5.083852432511742,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
81000.0,6.232369106,1.984073493485639E-6,81000.0,95.0,89.99999999999999,95.0,89.99999999999999,81000.0,2447248.0,10.0,56740.5,3215.3328711382624,233886.40000000002,20909.417125198772,80.1,6.398697784184945,54.699999999999996,5.234607063678334,54.699999999999996,5.234607063678334,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
82000.0,6.355100349,2.063985587466382E-6,82000.0,94.6,89.19999999999999,94.6,89.19999999999999,82000.0,2516864.0,10.0,57734.2,3220.176999276075,240843.2,22314.40672888755,83.19999999999999,7.095851683280247,57.300000000000004,5.878491870085955,57.300000000000004,5.878491870085955,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
83000.0,6.479148568,2.1474177398419627E-6,83000.0,95.7,91.39999999999999,95.7,91.39999999999999,83000.0,2599832.0,10.0,58737.00000000001,3215.770009741921,249126.40000000002,23757.887187767068,83.89999999999999,7.163875425432181,57.8,5.921336185543109,57.8,5.921336185543109,5.9,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0
84000.0,6.607592917,2.2362179705955705E-6,84000.0,95.89999999999999,91.8,95.89999999999999,91.8,84000.0,2672400.0,10.0,59732.7,3215.7873376688185,256375.19999999998,24054.308404478765,86.6,7.2436945760510305,60.2,5.947548514584252,60.2,5.947548514584252,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
85000.0,6.728693858,2.321013022087423E-6,85000.0,94.69999999999999,89.39999999999999,94.69999999999999,89.39999999999999,85000.0,2706608.0,10.0,60725.5,3214.969414922774,259768.00000000006,24316.20988010535,86.6,7.2436945760510305,60.2,5.947548514584252,60.2,5.947548514584252,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
86000.0,6.860947981,2.414461681147801E-6,86000.0,94.1,88.19999999999999,94.1,88.19999999999999,86000.0,2731280.0,10.0,61708.899999999994,3217.151426167082,262213.60000000003,24405.624941439673,87.3,7.271023158935596,60.699999999999996,5.966666666666667,60.699999999999996,5.966666666666667,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
87000.0,6.992005774,2.5074282200906484E-6,87000.0,95.5,90.99999999999999,95.5,90.99999999999999,87000.0,2741992.0,10.0,62714.6,3219.983230460128,263280.0,23806.506106058016,87.69999999999999,6.936297443321055,60.900000000000006,5.808901215663194,60.900000000000006,5.808901215663194,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
88000.0,7.124389954,2.6013970108750026E-6,88000.0,94.6,89.19999999999999,94.6,89.19999999999999,88000.0,2743784.0,10.0,63710.700000000004,3221.2059648178006,263456.8,23816.991684649565,88.30000000000001,6.6983414199171545,61.2,5.691709370264398,61.2,5.691709370264398,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
89000.0,7.262293369,2.700114274865519E-6,89000.0,95.5,90.99999999999999,95.5,90.99999999999999,89000.0,2767072.0,10.0,64731.6,3230.8651754943626,265775.2,22875.58022423815,88.90000000000002,6.466065264130884,61.5,5.576239274317812,61.5,5.576239274317812,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
90000.0,7.392464499,2.7939658991022097E-6,90000.0,95.19999999999999,90.39999999999999,95.19999999999999,90.39999999999999,90000.0,2786952.0,10.0,65742.29999999999,3229.0919812438506,267773.6,22994.275524911754,89.6,6.620171196175115,62.0,5.670586879288204,62.0,5.670586879288204,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
91000.0,7.524697117,2.8901472773440825E-6,91000.0,95.19999999999999,90.39999999999999,95.19999999999999,90.39999999999999,91000.0,2811608.0,10.0,66733.6,3232.64431902635,270232.8,22583.311437529363,90.30000000000001,6.518435395092904,62.50000000000001,5.542261872797664,62.50000000000001,5.542261872797664,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
92000.0,7.662112389,2.9913752722094106E-6,92000.0,95.7,91.39999999999999,95.7,91.39999999999999,92000.0,2847528.0,10.0,67731.4,3229.0599670974075,273796.80000000005,22989.85024203314,91.7,6.577824699532344,63.49999999999999,5.572252686302012,63.49999999999999,5.572252686302012,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
93000.0,7.810479791,3.1048359183416414E-6,93000.0,94.8,89.6,94.8,89.6,93000.0,2956032.0,10.0,68740.0,3227.525329963431,284611.2,22375.688273361935,94.4,6.3999999999999995,65.9,5.510495037249879,65.9,5.510495037249879,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
94000.0,7.965022738,3.225501795246148E-6,94000.0,95.5,90.99999999999999,95.5,90.99999999999999,94000.0,3018128.0,10.0,69722.3,3229.698197286482,290781.60000000003,22896.26147998839,96.99999999999999,6.51664535375884,68.1,5.702728391841146,68.1,5.702728391841146,6.0,0.14907119849998596,0.0,0.0,0.0,0.0,1.0,0.0
95000.0,8.115149255,3.346405536318204E-6,95000.0,93.8,87.6,93.8,87.6,95000.0,3113040.0,10.0,70726.8,3233.134309338574,300253.60000000003,24926.076292910602,99.39999999999999,7.068238818828916,70.19999999999999,6.153228601492246,70.19999999999999,6.153228601492246,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
96000.0,8.281196823,3.482851240413601E-6,96000.0,94.1,88.19999999999999,94.1,88.19999999999999,96000.0,3176360.0,10.0,71718.7,3229.728268755748,306548.0,26232.157805089366,100.8,7.41739696778983,71.2,6.387139857209607,71.2,6.387139857209607,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
97000.0,8.421009685,3.597908173429596E-6,97000.0,94.5,88.99999999999999,94.5,88.99999999999999,97000.0,3181032.0,10.0,72706.0,3229.676922266719,307000.80000000005,26261.707428962887,101.3,7.261848555598253,71.6,6.229321347020432,71.6,6.229321347020432,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
98000.0,8.569227318,3.721049187143263E-6,98000.0,95.3,90.6,95.3,90.6,98000.0,3211480.0,10.0,73710.29999999999,3233.781646067719,310032.0,25840.243658981923,101.9,7.335529974037321,71.9,6.260014199486914,71.9,6.260014199486914,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
99000.0,8.712711511,3.841128275418131E-6,99000.0,94.6,89.19999999999999,94.6,89.19999999999999,99000.0,3234936.0,10.0,74710.1,3234.597019207596,312371.2,26093.181214341115,102.6,7.443416181058563,72.39999999999999,6.314357537478465,72.39999999999999,6.314357537478465,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
100000.0,8.856451869,3.961726368652088E-6,100000.0,95.0,89.99999999999999,95.0,89.99999999999999,100000.0,3243128.0,10.0,75691.0,3237.487135967579,313204.8,26175.103222888898,102.8,7.483017810720187,72.50000000000001,6.326750965367435,72.50000000000001,6.326750965367435,6.1,0.17950549357115014,0.0,0.0,0.0,0.0,1.0,0.0
